OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SHAPE,SIGNID
5729,637801,"101 WESTLAKE AV N, SEATTLE, WA   98109",26,Discovery Center,Self park location,Self park location,Self park location,SURFACE LOT,Permit only,Permit only,,Permit only,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=180,,N,STANDARD,0,,,,,"(47.618871676000026, -122.33884105899995)",
5730,611878,"2506 1ST AV, SEATTLE, WA   98101",12,,,,,SURFACE LOT,,,,,,United Parking Services,,,,,N,UNITED,0,,,,,"(47.614964557000064, -122.34875256699996)",
5731,542760,"2625 E MONTLAKE PL E, SEATTLE, WA   98112",20,,,,,,,,,,,,,,,,Y,MONTLAKE TEXACO,0,,,,,"(47.64354393000008, -122.30428246599996)",
5732,595266,"221 YALE AV N, SEATTLE, WA   98109",368,Alley 24,6:30am-8:30pm,8am-7:30pm,10am-6pm,GARAGE,3,6,,22,,Standard,(206) 340-8860,,http://www.standardparkingnw.com/locations/lot.asp?id=54,,N,ALLEY 24 GARAGE,0,,,,,"(47.620294899000044, -122.33078170099998)",
5733,574136,"912 12TH AV, SEATTLE, WA   98122",23,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61087958100006, -122.31638158899995)",
5734,76130,"121 1ST AV N, SEATTLE, WA   98109",30,,24 hours,24 hours,24 hours,SURFACE LOT,3,3,,8,1,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.619273623000026, -122.35588413599999)",
5735,593912,"1605 BELLEVUE AV, SEATTLE, WA   98122",30,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61539128100003, -122.32707731499994)",
5736,600835,"1420 5TH AV #400, SEATTLE, WA   98101",1012,,Mon-Weds: 6:30a- 12:30a   Thurs 6:30a - 1:30a  Fri,Saturday: 8:30a - 2:30a,Sunday:  9:00a - 11:00p,,7.00,10.00,,35.00,,,,,,,N,REPUBLIC - US BANK CENTRE,0,,,,,"(47.610544977000075, -122.33466470699994)",
5737,4509,"170 MERCER ST, SEATTLE, WA   98109",24,,,,,SURFACE LOT,,,,,1,U-Park System,,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.624830786000075, -122.35301341199994)",
5738,622438,"127 BOYLSTON AV E, SEATTLE, WA   98102",29,,,,,SURFACE LOT,,,,,,United Parking Services,,,,,N,UNITED,0,,,,,"(47.61935653900008, -122.32381459799996)",
5739,76129,"2012 2ND AV, SEATTLE, WA   98101",45,,24 hours,24 hours,24 hours,,6,6,,9,,,,,,,N,REPUBLIC,0,,,,,"(47.61229703500004, -122.34201025499999)",
5740,637245,"4732 BROOKLYN AV NE, SEATTLE, WA   98105",10,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.66429158100004, -122.31389365299998)",
5741,593914,"728 12TH AV, SEATTLE, WA   98112",19,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.60856944300008, -122.316361385)",
5742,645765,"3100 RAINIER AV S, SEATTLE, WA   98144",19,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.57552802300006, -122.29561647699995)",
5743,548443,"2100 6TH AV, SEATTLE, WA   98121",60,,24 hours,24 hours,24 hours,SURFACE LOT,5,5,,17,1,IMPARK,,,http://www2.impark.com/Pages/default.aspx?lang=en&region=seattle,,N,IMPARK,0,,,,,"(47.61560764400008, -122.33969785)",
5744,76155,"525 2ND AV W, SEATTLE, WA   98119",30,,24 hours,24 hours,24 hours,SURFACE LOT,2,2,,6,1,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.624116368000045, -122.35970224399995)",
5745,513321,"1115 BOYLSTON AV, SEATTLE, WA   98104",48,,24 hours,24 hours,24 hours,5,5,12,,,,,,,,,N,KEY PARK NORTHWEST,0,,,,,"(47.61181024000007, -122.32318525199997)",
5746,632255,"1100 2ND AV, SEATTLE, WA   98101",69,,,,,,,,,,,,,,,,N,2ND & SPRING GARAGE,0,,,,,"(47.60641712000006, -122.33580711599996)",
5747,593927,"1000 4TH AV S, SEATTLE, WA   98134",150,,,,,SURFACE LOT,,,,,4,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.594394762000036, -122.32839055)",
5748,52874,"4336 ROOSEVELT WY NE, SEATTLE, WA   98105",63,,,,,SURFACE LOT,,,,,1,UDPA,,,,,N,U-DISTRICT PARKING LOT,0,,,,,"(47.660965385000054, -122.31742168199997)",
5749,635157,"401 2ND AV W, SEATTLE, WA   98119",42,,,,,,,,,,1,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62237833000006, -122.35962826899998)",
5750,637757,"1000 NE 45TH ST, SEATTLE, WA   98105",41,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.66151266800006, -122.31710028799995)",
5751,625123,"401 EASTLAKE AV E, SEATTLE, WA   98102",28,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.622150702000056, -122.32941513699996)",
5752,642654,"1807 EASTLAKE AV E, SEATTLE, WA   98102",65,,,,,,,,,,,,,,,,Y,,0,,,,,"(47.635200663000035, -122.32570088199998)",
5753,602978,"1255 HARRISON ST, SEATTLE, WA   98109",70,Pemco Lot,Self park location,Self park location,Self park location,SURFACE LOT,3.7,3.7,,12.2,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=59,,N,PEMCO LOT,0,,,,,"(47.62148847900005, -122.33119091699996)",
5754,593920,"10 MERCER ST, SEATTLE, WA   98109",7,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.62506354100003, -122.35619147599999)",
5755,637746,"401 5TH AV N, SEATTLE, WA   98109",265,Memorial Stadium,24 hours,24 hours,24 hours,SURFACE LOT,9,9,,15,6,REPUBLIC,,,http://www.rpnw.com/seattle/locations/default.asp,,N,REPUBLIC,0,,,,,"(47.623243552000076, -122.34994748199995)",
5756,530561,"2025 1ST AV, SEATTLE, WA 98121",181,26 Market Place,6am-9pm,8am-8pm,8pm-12am,SURFACE LOT,,,,,4,Central,(206) 624-1755,,http://www.parking.com/,,N,CPS - MARKET PLACE,0,,,,,"(47.61155867100007, -122.34401498899996)",
5757,593906,"615 1ST AV, SEATTLE, WA   98104",34,,,,,SURFACE LOT,,,,,1,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.60196537400003, -122.33436836199996)",
5758,596049,"714 DENNY WY, SEATTLE, WA   98109",100,Murata Lot,Self park location,Self park location,Self park location,SURFACE LOT,4.9,6.1,,6.1,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=5,,N,DEJA VU LOT (MURATA LOT),0,,,,,"(47.61873249200005, -122.34294598399998)",
5759,625359,"3131 ELLIOTT AV, SEATTLE, WA   98121",218,,,,,GARAGE,,,,,3,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61813346400004, -122.35832824999994)",
5760,573404,"701 8TH AV S, SEATTLE, WA   98104",78,,,,,,,,,,,,,,,,N,INTER*IM,0,,,,,"(47.59624912400005, -122.32283423099994)",
5761,573913,"823 3RD AV, SEATTLE, WA   98104",37,,,,,SURFACE LOT,,,,,1,Cascade,(206) 748-7595,,http://cascadeparking.com/main/,,N,CASCADE,0,,,,,"(47.60459136600008, -122.33336768899994)",
5762,52871,"4519 BROOKLYN AV NE, SEATTLE, WA   98105",162,,,,,,,,,,,,,,,,N,U-DISTRICT PARKING LOT,0,,,,,"(47.66227442700006, -122.31453882099999)",
5763,17660,"751 S WELLER ST, SEATTLE, WA   98104",13,Merchants Parking #32,,,,SURFACE LOT,,,,,,Merchants Parking/Transia,,,,,N,MERCHANTS PARKING ASSOC,0,,,,,"(47.597333398000046, -122.32297841899998)",
5764,97070,"250 1ST AV N, SEATTLE, WA   98109",650,,,,,,,,,,,,,,,,N,SEATTLE CENTER 1ST AVE N GARAGE,0,,,,,"(47.62020660100006, -122.35504545299995)",
5765,550682,"1943 4TH AV S, SEATTLE, WA   98134",47,,,,,,,,,,,,,,,,Y,EMERALD CITY AUTO REPAIR INC,0,,,,,"(47.58466643200006, -122.32962908999997)",
5766,628638,"5433 LEARY AV NW, SEATTLE, WA   98107",28,,24 hours,24 hours,24 hours,,1,2,,,,,,,,,N,REPUBLIC - BALLARD LANDMARK,0,,,,,"(47.66740803000005, -122.38348865599994)",
5767,645732,"1515 HARVARD AV, SEATTLE, WA 98102",18,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.61466958300008, -122.32239066999995)",
5768,625355,"2901 3RD AV, SEATTLE, WA   98121",355,,,,,GARAGE,,,,,8,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61819996600008, -122.35200138799996)",
5769,628567,"719 2ND AV, SEATTLE, WA   98104",204,,6am-8pm,CLOSED,CLOSED,,8,11,,24,,,,,,,N,IMPARK - MILENNIUM BUILDING,0,,,,,"(47.60330980300006, -122.33389213699996)",
5770,613634,"1200 6TH AV, SEATTLE, WA   98101",165,Park Place Building,,,,GARAGE,,,,,6,Ace Parking,,,http://www.urbispartners.com/property.php?idx=9,,N,ACE PARKING - PARK PLACE BUILDING,0,,,,,"(47.609090422000065, -122.33201727999995)",
5771,76123,"2610 1ST AV, SEATTLE, WA   98121",56,,24 hours,24 hours,24 hours,,5,5,,12,,,,,,,N,REPUBLIC,0,,,,,"(47.61573602100003, -122.34988693599996)",
5772,635170,"1300 SPRING ST, SEATTLE, WA   98104",16,,,,,SURFACE LOT,,,,,1,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61118537300007, -122.32348762299995)",
5773,634721,"2210 7TH AV, SEATTLE, WA   98121",26,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,"(47.617149709000046, -122.34032184199998)",
5774,593930,"401 ELLIOTT AV W, SEATTLE, WA   98119",432,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.62234748800006, -122.36378450699999)",
5775,623659,"424 S MAIN ST, SEATTLE, WA 98104",24,,,,,,,,,,,,,,,,N,INTER*IM,0,,,,,"(47.60029363900003, -122.32844422899996)",
5776,602971,"2200 WESTLAKE AV, SEATTLE, WA   98121",414,Westlake Garage,24 Hrs,24 Hrs,24 hours,GARAGE,6,9,,39,,Standard,(206) 340-6177,,http://www.standardparkingnw.com/locations/lot.asp?id=67,,N,2200 WESTLAKE GARAGE,0,,,,,"(47.61782592000003, -122.33728509899998)",
5777,593924,"4550 9TH AV NE, SEATTLE, WA   98105",31,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.66255068100003, -122.31814476299996)",
5778,625116,"130 1ST AV W, SEATTLE, WA   98119",50,,,,,SURFACE LOT,,,,,,Diamond,,,http://diamondparking.com/locations/washington.aspx,,N,DIAMOND,0,,,,,"(47.61959352100007, -122.35765426699999)",
5779,4536,"100 W MERCER ST, SEATTLE, WA   98119",123,Queen Anne Lot #31,Self park location,Self park location,Self park location,SURFACE LOT,5,5,,8,2,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.62477996800004, -122.35823815399999)",
5780,605782,"1818 6TH AV, SEATTLE, WA   98101",138,,24 hours,24 hours,24 hours,,6,12,,24,,,,,,,N,IMPARK,0,,,,,"(47.61356033200008, -122.33644384399997)",
5781,596061,"200 9TH AV N, SEATTLE, WA   98109",42,9th & John Lot,Self park location,Self park location,Self park location,SURFACE LOT,3.7,3.7,,12.2,,Standard,(206) 381-8552,,http://www.standardparkingnw.com/locations/lot.asp?id=23,,N,9TH & JOHN LOT,0,,,,,"(47.620021320000035, -122.33939105499996)",
5782,4549,"2018 1ST AV S, SEATTLE, WA   98121",26,Belltown Lot #44,Self park location,Self park location,Self park location,SURFACE LOT,8,8,,20,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.61152018400003, -122.34309681699995)",
5783,4602,"2246 1ST AV S, SEATTLE, WA   98134",56,Stadium Parking Lot #98,Self park location,Self park location,Self park location,SURFACE LOT,,,,,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.58257948200003, -122.333758494)",
5784,607025,"4526 11TH AV NE, SEATTLE, WA   98105",30,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,"(47.662123748000056, -122.31623588599996)",
5785,593012,"600 STEWART ST, SEATTLE, WA   98101",6,,24 hours,24 hours,24 hours,SURFACE LOT,9,12,,24,,IMPARK,,,http://www2.impark.com/Pages/default.aspx?lang=en&region=seattle,,N,IMPARK,0,,,,,"(47.61390706000003, -122.33725304699999)",
5786,513320,"2101 3RD AV, SEATTLE, WA   98121",23,,24 hours,24 hours,24 hours,SURFACE LOT,5,8,,14,1,Key Park Northwest,,,,,N,KEY PARK NORTHWEST,0,,,,,"(47.61316044900008, -122.34263150899994)",
5787,651564,"4315 15TH AV NE, SEATTLE, WA 98105",95,,,,,,,,,,,,,,,,Y,,0,,,,,"(47.65925791700005, -122.31241085099998)",
5788,587227,"1619 3RD AV, SEATTLE, WA 98101",754,3RD & STEWART,5:30am-12am,7am-12am,9am-8pm,GARAGE,5.02,10.04,,,14,REPUBLIC,206-783-4144,,http://www.rpnw.com/seattle/locations/default.asp,,N,3RD & STEWART,6,N,379,379,04/29/2016 08:42:21 PM +0000,"(47.611006935000034, -122.33946604299996)",G3
5789,4606,"2317 WESTERN AV, SEATTLE, WA   98121",28,Belltown Lot #102,Self park location,Self park location,Self park location,SURFACE LOT,5,5,,8,,U-Park System,(206) 284-9797,,http://www.u-parksystem.com/locations/,,N,U-PARK,0,,,,,"(47.612972144000025, -122.34834996899997)",
5790,596064,"1101 WESTERN AV, SEATTLE, WA   98101",24,Waterfront Place,6:30am-7pm,10am-11pm,10am-6pm,GARAGE,8,12,,24,,Standard,(206) 521-2707,,http://www.standardparkingnw.com/locations/lot.asp?id=81,,N,WATERFRONT PLACE GARAGE,0,,,,,"(47.60515678300004, -122.33869421599996)",
5791,655407,"1109 WESTERN AV, SEATTLE, WA 98101",194,Waterfront Place - Lot 103,,,,,,,,,,impark,,,"https://lots.impark.com/imp?_ga=1.48952358.1277140387.1429651959#details=25,103",,N,WATERFRONT PLACE GARAGE,22,N,177,157,04/29/2016 08:42:21 PM +0000,"(47.604487136000046, -122.33803121799997)",G19
